,ISCO-08 Code,ISCO-08 Title EN,2010 SOC Code,2010 SOC Title,Task ID,Task,Task Type,Title,human_exposure_agg,gpt4_exposure,gpt4_exposure_alt_rubric,gpt_3_relevant,gpt4_automation,alpha,beta,gamma,automation,human_labels
2209,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15781.0,Review loss prevention exception reports and cash discrepancies to ensure adherence to guidelines.,Core,Loss Prevention Managers,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
2210,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15791.0,"Train loss prevention staff, retail managers, or store employees on loss control and prevention measures.",Core,Loss Prevention Managers,E2,E0,E2,False,T1,0.0,0.0,0.0,0.25,E2
2211,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15786.0,Investigate or interview individuals suspected of shoplifting or internal theft.,Core,Loss Prevention Managers,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
2212,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15783.0,"Provide recommendations and solutions in crisis situations such as workplace violence, protests, and demonstrations.",Core,Loss Prevention Managers,E1,E2,E2,False,T1,0.0,0.5,1.0,0.25,E1
2213,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15806.0,Identify potential for loss and develop strategies to eliminate it.,Core,Loss Prevention Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
2214,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15795.0,Hire or supervise loss prevention staff.,Core,Loss Prevention Managers,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
2215,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15804.0,"Advise retail managers on compliance with applicable codes, laws, regulations, or standards.",Core,Loss Prevention Managers,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
2216,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15799.0,"Develop and maintain partnerships with federal, state, or local law enforcement agencies or members of the retail loss prevention community.",Core,Loss Prevention Managers,E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
2217,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15794.0,Perform or direct inventory investigations in response to shrink results outside of acceptable ranges.,Core,Loss Prevention Managers,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
2218,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15796.0,Maintain documentation of all loss prevention activity.,Core,Loss Prevention Managers,E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2
2219,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15802.0,"Assess security needs across locations to ensure proper deployment of loss prevention resources, such as staff and technology.",Core,Loss Prevention Managers,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
2220,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15805.0,"Monitor compliance to operational, safety, or inventory control procedures, including physical security standards.",Core,Loss Prevention Managers,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
2221,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15790.0,"Verify correct use and maintenance of physical security systems, such as closed-circuit television, merchandise tags, and burglar alarms.",Core,Loss Prevention Managers,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
2222,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15789.0,Visit stores to ensure compliance with company policies and procedures.,Core,Loss Prevention Managers,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
2223,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15803.0,Analyze retail data to identify current or emerging trends in theft or fraud.,Core,Loss Prevention Managers,E2,E2,E2,True,T3,0.0,0.5,1.0,0.75,E2
2224,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15798.0,"Direct loss prevention audit programs including target store audits, maintenance audits, safety audits, or electronic article surveillance (EAS) audits.",Core,Loss Prevention Managers,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
2225,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15801.0,Collaborate with law enforcement to investigate and solve external theft or fraud cases.,Core,Loss Prevention Managers,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
2226,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15797.0,Coordinate theft and fraud investigations involving career criminals or organized group activities.,Core,Loss Prevention Managers,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
2227,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15792.0,"Supervise surveillance, detection, or criminal processing related to theft and criminal cases.",Core,Loss Prevention Managers,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
2228,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15782.0,Perform cash audits and deposit investigations to fully account for store cash.,Core,Loss Prevention Managers,E0,E2,E2,False,T3,0.0,0.5,1.0,0.75,E0
2229,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15793.0,"Recommend improvements in loss prevention programs, staffing, scheduling, or training.",Core,Loss Prevention Managers,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
2230,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15787.0,"Direct installation of covert surveillance equipment, such as security cameras.",Core,Loss Prevention Managers,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
2231,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15784.0,Monitor and review paperwork procedures and systems to prevent error-related shortages.,Core,Loss Prevention Managers,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
2232,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15788.0,Advise retail establishments on development of loss-investigation procedures.,Core,Loss Prevention Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
2233,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15785.0,"Maintain databases such as bad check logs, reports on multiple offenders, and alarm activation lists.",Supplemental,Loss Prevention Managers,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
2234,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15822.0,Supervise employees or subcontractors to ensure quality of work or adherence to safety regulations or policies.,Core,Wind Energy Operations Managers,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
2235,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15808.0,"Train or coordinate the training of employees in operations, safety, environmental issues, or technical issues.",Core,Wind Energy Operations Managers,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
2236,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15809.0,"Track and maintain records for wind operations, such as site performance, downtime events, parts usage, or substation events.",Core,Wind Energy Operations Managers,E2,E2,E1,False,T3,0.0,0.5,1.0,0.75,E2
2237,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15823.0,"Oversee the maintenance of wind field equipment or structures, such as towers, transformers, electrical collector systems, roadways, or other site assets.",Core,Wind Energy Operations Managers,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
2238,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15821.0,Prepare wind field operational budgets.,Core,Wind Energy Operations Managers,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
2239,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15819.0,"Develop relationships and communicate with customers, site managers, developers, land owners, authorities, utility representatives, or residents.",Core,Wind Energy Operations Managers,E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
2240,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15813.0,"Maintain operations records, such as work orders, site inspection forms, or other documentation.",Core,Wind Energy Operations Managers,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
2241,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15815.0,"Recruit or select wind operations employees, contractors, or subcontractors.",Core,Wind Energy Operations Managers,E0,E2,E0,False,T2,0.0,0.5,1.0,0.5,E0
2242,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15810.0,"Provide technical support to wind field customers, employees, or subcontractors.",Core,Wind Energy Operations Managers,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
2243,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15817.0,"Estimate costs associated with operations, including repairs or preventive maintenance.",Core,Wind Energy Operations Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
2244,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15816.0,Monitor and maintain records of daily facility operations.,Core,Wind Energy Operations Managers,E2,E2,E1,True,T3,0.0,0.5,1.0,0.75,E2
2245,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15818.0,"Establish goals, objectives, or priorities for wind field operations.",Core,Wind Energy Operations Managers,E1,E2,E2,False,T1,0.0,0.5,1.0,0.25,E1
2246,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15812.0,"Order parts, tools, or equipment needed to maintain, restore, or improve wind field operations.",Core,Wind Energy Operations Managers,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
2247,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15814.0,"Review, negotiate, or approve wind farm contracts.",Core,Wind Energy Operations Managers,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
2248,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15811.0,Manage warranty repair or replacement services.,Core,Wind Energy Operations Managers,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
2249,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15820.0,"Develop processes or procedures for wind operations, including transitioning from construction to commercial operations.",Core,Wind Energy Operations Managers,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
2250,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15836.0,"Coordinate or direct development, energy assessment, engineering, or construction activities to ensure that wind project needs and objectives are met.",Core,Wind Energy Development Managers,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
2251,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15834.0,Manage wind project costs to stay within budget limits.,Core,Wind Energy Development Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
2252,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15827.0,"Lead or support negotiations involving tax agreements or abatements, power purchase agreements, land use, or interconnection agreements.",Core,Wind Energy Development Managers,E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
2253,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15838.0,"Create wind energy project plans, including project scope, goals, tasks, resources, schedules, costs, contingencies, or other project information.",Core,Wind Energy Development Managers,E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
2254,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15824.0,Supervise the work of subcontractors or consultants to ensure quality and conformance to specifications or budgets.,Core,Wind Energy Development Managers,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
2255,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15835.0,"Develop scope of work for wind project functions, such as design, site assessment, environmental studies, surveying, or field support services.",Core,Wind Energy Development Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
2256,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15830.0,"Provide verbal or written project status reports to project teams, management, subcontractors, customers, or owners.",Core,Wind Energy Development Managers,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
2257,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15828.0,"Update schedules, estimates, forecasts, or budgets for wind projects.",Core,Wind Energy Development Managers,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
2258,1431,"Sports, recreation and cultural centre managers",11-9199,"Managers, All Other",15837.0,"Prepare or assist in the preparation of applications for environmental, building, or other required permits.",Core,Wind Energy Development Managers,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
