,ISCO-08 Code,ISCO-08 Title EN,part,2010 SOC Code,2010 SOC Title,Unnamed: 0,O*NET-SOC Code,Task ID,Task,Task Type,Title,human_exposure_agg,gpt4_exposure,gpt4_exposure_alt_rubric,gpt_3_relevant,gpt4_automation,alpha,beta,gamma,automation,human_labels
758,1219,Business services and administration managers not elsewhere classified,*,11-3061,Purchasing Managers,461.0,11-3061,1031.0,"Review, evaluate, and approve specifications for issuing and awarding bids.",Core,Purchasing Managers,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
759,1219,Business services and administration managers not elsewhere classified,*,11-3061,Purchasing Managers,462.0,11-3061,1023.0,Control purchasing department budgets.,Core,Purchasing Managers,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
760,1219,Business services and administration managers not elsewhere classified,*,11-3061,Purchasing Managers,463.0,11-3061,1025.0,Review purchase order claims and contracts for conformance to company policy.,Core,Purchasing Managers,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
761,1219,Business services and administration managers not elsewhere classified,*,11-3061,Purchasing Managers,464.0,11-3061,1029.0,Resolve vendor or contractor grievances and claims against suppliers.,Core,Purchasing Managers,E0,E2,E1,False,T2,0.0,0.5,1.0,0.5,E0
762,1219,Business services and administration managers not elsewhere classified,*,11-3061,Purchasing Managers,465.0,11-3061,1035.0,Administer online purchasing systems.,Core,Purchasing Managers,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
763,1219,Business services and administration managers not elsewhere classified,*,11-3061,Purchasing Managers,466.0,11-3061,1020.0,Maintain records of goods ordered and received.,Core,Purchasing Managers,E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2
764,1219,Business services and administration managers not elsewhere classified,*,11-3061,Purchasing Managers,467.0,11-3061,1026.0,Analyze market and delivery systems to assess present and future material availability.,Core,Purchasing Managers,E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
765,1219,Business services and administration managers not elsewhere classified,*,11-3061,Purchasing Managers,468.0,11-3061,1028.0,"Participate in the development of specifications for equipment, products, or substitute materials.",Core,Purchasing Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
766,1219,Business services and administration managers not elsewhere classified,*,11-3061,Purchasing Managers,469.0,11-3061,1034.0,Prepare reports regarding market conditions and merchandise costs.,Core,Purchasing Managers,E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
767,1219,Business services and administration managers not elsewhere classified,*,11-3061,Purchasing Managers,470.0,11-3061,1036.0,Arrange for disposal of surplus materials.,Supplemental,Purchasing Managers,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
768,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",471.0,11-3071,21340.0,"Supervise the activities of workers engaged in receiving, storing, testing, and shipping products or materials.",Core,"Transportation, Storage, and Distribution Managers",E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
769,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",472.0,11-3071,21341.0,"Plan, develop, or implement warehouse safety and security programs and activities.",Core,"Transportation, Storage, and Distribution Managers",E1,E2,E2,False,T1,0.0,0.5,1.0,0.25,E1
770,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",473.0,11-3071,21342.0,"Inspect physical conditions of warehouses, vehicle fleets, or equipment and order testing, maintenance, repairs, or replacements.",Core,"Transportation, Storage, and Distribution Managers",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
771,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",474.0,11-3071,21343.0,"Plan, organize, or manage the work of subordinate staff to ensure that the work is accomplished in a manner consistent with organizational requirements.",Core,"Transportation, Storage, and Distribution Managers",E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
772,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",475.0,11-3071,21344.0,"Collaborate with other departments to integrate logistics with business systems or processes, such as customer sales, order management, accounting, or shipping.",Core,"Transportation, Storage, and Distribution Managers",E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
773,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",476.0,11-3071,21345.0,Analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,Core,"Transportation, Storage, and Distribution Managers",E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
774,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",477.0,11-3071,21346.0,"Resolve problems concerning transportation, logistics systems, imports or exports, or customer issues.",Core,"Transportation, Storage, and Distribution Managers",E1,E2,E2,False,T1,0.0,0.5,1.0,0.25,E1
775,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",478.0,11-3071,21347.0,"Develop and document standard and emergency operating procedures for receiving, handling, storing, shipping, or salvaging products or materials.",Core,"Transportation, Storage, and Distribution Managers",E2,E1,E2,False,T2,1.0,1.0,1.0,0.5,E2
776,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",479.0,11-3071,21348.0,"Monitor operations to ensure that staff members comply with administrative policies and procedures, safety rules, union contracts, environmental policies, or government regulations.",Core,"Transportation, Storage, and Distribution Managers",E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
777,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",480.0,11-3071,21349.0,"Analyze the financial impact of proposed logistics changes, such as routing, shipping modes, product volumes or mixes, or carriers.",Core,"Transportation, Storage, and Distribution Managers",E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
778,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",481.0,11-3071,21350.0,Monitor inventory levels of products or materials in warehouses.,Core,"Transportation, Storage, and Distribution Managers",E0,E2,E2,False,T3,0.0,0.5,1.0,0.75,E0
779,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",482.0,11-3071,21351.0,Establish or monitor specific supply chain-based performance measurement systems.,Core,"Transportation, Storage, and Distribution Managers",E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
780,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",483.0,11-3071,21352.0,Prepare and manage departmental budgets.,Core,"Transportation, Storage, and Distribution Managers",E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
781,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",484.0,11-3071,21353.0,Monitor product import or export processes to ensure compliance with regulatory or legal requirements.,Core,"Transportation, Storage, and Distribution Managers",E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
782,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",485.0,11-3071,21354.0,"Prepare management recommendations, such as proposed fee and tariff increases or schedule changes.",Core,"Transportation, Storage, and Distribution Managers",E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
783,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",486.0,11-3071,21355.0,"Interview, select, and train warehouse and supervisory personnel.",Core,"Transportation, Storage, and Distribution Managers",E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
784,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",487.0,11-3071,21356.0,Advise sales and billing departments of transportation charges for customers' accounts.,Core,"Transportation, Storage, and Distribution Managers",E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1
785,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",488.0,11-3071,21357.0,"Analyze expenditures and other financial information to develop plans, policies, or budgets for increasing profits or improving services.",Core,"Transportation, Storage, and Distribution Managers",E2,E2,E2,True,T2,0.0,0.5,1.0,0.5,E2
786,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",489.0,11-3071,21358.0,"Confer with department heads to coordinate warehouse activities, such as production, sales, records control, or purchasing.",Core,"Transportation, Storage, and Distribution Managers",E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1
787,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",490.0,11-3071,21359.0,"Implement specific customer requirements, such as internal reporting or customized transportation metrics.",Core,"Transportation, Storage, and Distribution Managers",E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
788,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",491.0,11-3071,21360.0,"Maintain metrics, reports, process documentation, customer service logs, or training or safety records.",Core,"Transportation, Storage, and Distribution Managers",E2,E2,E1,False,T3,0.0,0.5,1.0,0.75,E2
789,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",492.0,11-3071,21361.0,Examine invoices and shipping manifests for conformity to tariff and customs regulations.,Core,"Transportation, Storage, and Distribution Managers",E2,E2,E2,False,T3,0.0,0.5,1.0,0.75,E2
790,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",493.0,11-3071,21362.0,"Plan or implement energy saving changes to transportation services, such as reducing routes, optimizing capacities, employing alternate modes of transportation, or minimizing idling.",Core,"Transportation, Storage, and Distribution Managers",E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
791,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",494.0,11-3071,21363.0,Evaluate contractors or business partners for operational efficiency or safety or environmental performance records.,Core,"Transportation, Storage, and Distribution Managers",E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
792,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",495.0,11-3071,21364.0,"Negotiate with carriers, warehouse operators, or insurance company representatives for services and preferential rates.",Core,"Transportation, Storage, and Distribution Managers",E2,E2,E1,False,T1,0.0,0.5,1.0,0.25,E2
793,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",496.0,11-3071,21365.0,"Develop or implement plans for facility modification or expansion, such as equipment purchase or changes in space allocation or structural design.",Core,"Transportation, Storage, and Distribution Managers",E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
794,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",497.0,11-3071,21366.0,"Direct inbound or outbound operations, such as transportation or warehouse activities, safety performance, and logistics quality management.",,"Transportation, Storage, and Distribution Managers",E0,E2,E2,False,T1,0.0,0.5,1.0,0.25,E0
795,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",498.0,11-3071,21367.0,Plan or implement improvements to internal or external systems or processes.,,"Transportation, Storage, and Distribution Managers",E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
796,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",499.0,11-3071,21368.0,Recommend or authorize capital expenditures for acquisition of new equipment or property to increase efficiency and services.,,"Transportation, Storage, and Distribution Managers",E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
797,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",500.0,11-3071,21369.0,"Review invoices, work orders, consumption reports, or demand forecasts to estimate peak performance periods and to issue work assignments.",,"Transportation, Storage, and Distribution Managers",E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
798,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",501.0,11-3071,20942.0,"Determine appropriate equipment and staffing levels to load, unload, move, or store materials.",Core,Supply Chain Managers,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
799,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",502.0,11-3071,20943.0,"Manage activities related to strategic or tactical purchasing, material requirements planning, controlling inventory, warehousing, or receiving.",Core,Supply Chain Managers,E0,E2,E2,False,T2,0.0,0.5,1.0,0.5,E0
800,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",503.0,11-3071,15680.0,Select transportation routes to maximize economy by combining shipments or consolidating warehousing and distribution.,Core,Supply Chain Managers,E2,E2,E2,True,T3,0.0,0.5,1.0,0.75,E2
801,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",504.0,11-3071,15695.0,"Define performance metrics for measurement, comparison, or evaluation of supply chain factors, such as product cost or quality.",Core,Supply Chain Managers,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1
802,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",505.0,11-3071,20944.0,Implement new or improved supply chain processes to improve efficiency or performance.,Core,Supply Chain Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
803,1324,"Supply, distribution and related managers",,11-3071,"Transportation, Storage, and Distribution Managers",506.0,11-3071,15700.0,"Develop procedures for coordination of supply chain management with other functional areas, such as sales, marketing, finance, production, or quality assurance.",Core,Supply Chain Managers,E2,E2,E2,False,T2,0.0,0.5,1.0,0.5,E2
