onet_soc,task_id,title,task_type,pE0_mean,pE1_mean,pE2_mean,pE0_sd,pE1_sd,pE2_sd,alpha_soft_mean,beta_soft_mean,zeta_soft_mean,hard_label_mean_probs,mean_confidence,n_runs
15-2031.00,7377.0,Operations Research Analysts,Core,0.07333333333333329,0.26666666666666666,0.66,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.26666666666666666,0.5966666666666667,0.9266666666666667,E2,0.8000000000000002,3
15-2031.00,7380.0,Operations Research Analysts,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2031.00,7381.0,Operations Research Analysts,Core,0.1666666666666666,0.16666666666666666,0.6666666666666669,0.009428090415820642,0.047140452079103175,0.03771236166328251,0.16666666666666666,0.5,0.8333333333333334,E2,0.6999999999999998,3
15-2031.00,20952.0,Operations Research Analysts,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2031.00,7378.0,Operations Research Analysts,Core,0.18666666666666665,0.20000000000000004,0.6133333333333334,0.037712361663282616,2.7755575615628914e-17,0.037712361663282616,0.20000000000000004,0.5066666666666667,0.8133333333333335,E2,0.6999999999999998,3
15-2031.00,7379.0,Operations Research Analysts,Core,0.14,0.3,0.5599999999999999,0.0,0.0,0.0,0.3,0.58,0.8599999999999999,E2,0.6999999999999998,3
15-2031.00,7383.0,Operations Research Analysts,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2031.00,7384.0,Operations Research Analysts,Core,0.05999999999999994,0.4000000000000001,0.54,0.0,5.551115123125783e-17,0.0,0.4000000000000001,0.67,0.9400000000000001,E2,0.8000000000000002,3
15-2031.00,7382.0,Operations Research Analysts,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2031.00,7387.0,Operations Research Analysts,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2031.00,7385.0,Operations Research Analysts,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
15-2031.00,7388.0,Operations Research Analysts,Core,0.08999999999999997,0.10000000000000002,0.81,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.505,0.91,E2,0.8000000000000002,3
15-2031.00,20953.0,Operations Research Analysts,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2031.00,7386.0,Operations Research Analysts,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2031.00,7389.0,Operations Research Analysts,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
15-2031.00,7390.0,Operations Research Analysts,Supplemental,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2041.00,8956.0,Statisticians,Core,0.07333333333333329,0.26666666666666666,0.66,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.26666666666666666,0.5966666666666667,0.9266666666666667,E2,0.8000000000000002,3
15-2041.00,8955.0,Statisticians,Core,0.07666666666666662,0.2333333333333333,0.6900000000000001,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.2333333333333333,0.5783333333333334,0.9233333333333335,E2,0.8000000000000002,3
15-2041.00,21100.0,Statisticians,Core,0.14666666666666664,0.26666666666666666,0.5866666666666667,0.00942809041582059,0.04714045207910316,0.037712361663282616,0.26666666666666666,0.5599999999999999,0.8533333333333332,E2,0.6999999999999998,3
15-2041.00,8957.0,Statisticians,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2041.00,20194.0,Statisticians,Core,0.12666666666666662,0.2333333333333333,0.64,0.03399346342395189,0.04714045207910316,0.06531972647421815,0.2333333333333333,0.5533333333333333,0.8733333333333334,E2,0.7333333333333334,3
15-2041.00,8953.0,Statisticians,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2041.00,8961.0,Statisticians,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2041.00,8954.0,Statisticians,Core,0.07999999999999996,0.19999999999999998,0.7200000000000001,0.008164965809277268,0.0816496580927726,0.07348469228349536,0.19999999999999998,0.56,0.92,E2,0.8000000000000002,3
15-2041.00,8965.0,Statisticians,Core,0.10999999999999995,0.16666666666666666,0.7233333333333335,0.03559026084010435,0.047140452079103175,0.0694422221866655,0.16666666666666666,0.5283333333333333,0.8900000000000001,E2,0.7666666666666666,3
15-2041.00,8958.0,Statisticians,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2041.00,20192.0,Statisticians,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2041.00,8959.0,Statisticians,Core,0.14,0.3,0.5599999999999999,0.0,0.0,0.0,0.3,0.58,0.8599999999999999,E2,0.6999999999999998,3
15-2041.00,8966.0,Statisticians,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2041.00,8960.0,Statisticians,Core,0.13333333333333328,0.20000000000000004,0.6666666666666669,0.03771236166328251,2.7755575615628914e-17,0.03771236166328251,0.20000000000000004,0.5333333333333333,0.8666666666666668,E2,0.7333333333333334,3
15-2041.00,8963.0,Statisticians,Core,0.17999999999999994,0.10000000000000002,0.7200000000000001,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.46000000000000013,0.82,E2,0.6999999999999998,3
15-2041.00,8967.0,Statisticians,Core,0.23,0.13333333333333333,0.6366666666666667,0.03741657386773946,0.047140452079103175,0.0654896090146284,0.13333333333333333,0.45166666666666666,0.77,E2,0.7333333333333334,3
15-2041.00,21101.0,Statisticians,Core,0.08999999999999997,0.10000000000000002,0.81,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.505,0.91,E2,0.8000000000000002,3
15-2041.00,20193.0,Statisticians,Core,0.06333333333333328,0.3666666666666667,0.57,0.004714045207910321,0.04714045207910319,0.04242640687119284,0.3666666666666667,0.6516666666666667,0.9366666666666666,E2,0.8000000000000002,3
15-2041.00,8964.0,Statisticians,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2041.01,16254.0,Biostatisticians,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2041.01,16265.0,Biostatisticians,Core,0.08999999999999997,0.10000000000000002,0.81,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.505,0.91,E2,0.8000000000000002,3
15-2041.01,16250.0,Biostatisticians,Core,0.06333333333333328,0.3666666666666667,0.57,0.004714045207910321,0.04714045207910319,0.04242640687119284,0.3666666666666667,0.6516666666666667,0.9366666666666666,E2,0.8000000000000002,3
15-2041.01,16246.0,Biostatisticians,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
15-2041.01,16243.0,Biostatisticians,Core,0.2466666666666667,0.16666666666666666,0.5866666666666667,0.05734883511361756,0.047140452079103175,0.09977753031397181,0.16666666666666666,0.46,0.7533333333333333,E2,0.7333333333333334,3
15-2041.01,16258.0,Biostatisticians,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2041.01,16252.0,Biostatisticians,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2041.01,16249.0,Biostatisticians,Core,0.05999999999999994,0.4000000000000001,0.54,0.0,5.551115123125783e-17,0.0,0.4000000000000001,0.67,0.9400000000000001,E2,0.8000000000000002,3
15-2041.01,16263.0,Biostatisticians,Core,0.10666666666666662,0.20000000000000004,0.6933333333333334,0.03771236166328251,2.7755575615628914e-17,0.03771236166328251,0.20000000000000004,0.5466666666666667,0.8933333333333335,E2,0.7666666666666666,3
15-2041.01,16262.0,Biostatisticians,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
15-2041.01,16257.0,Biostatisticians,Core,0.07666666666666662,0.2333333333333333,0.6900000000000001,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.2333333333333333,0.5783333333333334,0.9233333333333335,E2,0.8000000000000002,3
15-2041.01,16247.0,Biostatisticians,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2041.01,16244.0,Biostatisticians,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2041.01,16251.0,Biostatisticians,Core,0.17999999999999994,0.10000000000000002,0.7200000000000001,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.46000000000000013,0.82,E2,0.6999999999999998,3
15-2041.01,16245.0,Biostatisticians,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2041.01,16253.0,Biostatisticians,Core,0.14999999999999994,0.10000000000000002,0.75,0.04242640687119284,1.3877787807814457e-17,0.04242640687119284,0.10000000000000002,0.4750000000000001,0.8500000000000001,E2,0.7333333333333334,3
15-2041.01,16241.0,Biostatisticians,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2041.01,16259.0,Biostatisticians,Core,0.0833333333333333,0.16666666666666666,0.75,0.004714045207910321,0.047140452079103175,0.04242640687119284,0.16666666666666666,0.5416666666666666,0.9166666666666669,E2,0.8000000000000002,3
15-2041.01,16260.0,Biostatisticians,Core,0.17999999999999994,0.10000000000000002,0.7200000000000001,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.46000000000000013,0.82,E2,0.8000000000000002,3
15-2041.01,16264.0,Biostatisticians,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2041.01,16255.0,Biostatisticians,Core,0.1666666666666666,0.16666666666666666,0.6666666666666669,0.009428090415820642,0.047140452079103175,0.03771236166328251,0.16666666666666666,0.5,0.8333333333333334,E2,0.6999999999999998,3
15-2041.01,16248.0,Biostatisticians,Core,0.1666666666666666,0.16666666666666666,0.6666666666666669,0.009428090415820642,0.047140452079103175,0.03771236166328251,0.16666666666666666,0.5,0.8333333333333334,E2,0.6999999999999998,3
15-2041.01,16261.0,Biostatisticians,Core,0.07666666666666662,0.2333333333333333,0.6900000000000001,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.2333333333333333,0.5783333333333334,0.9233333333333335,E2,0.8000000000000002,3
15-2041.01,16256.0,Biostatisticians,Core,0.1533333333333333,0.2333333333333333,0.6133333333333334,0.00942809041582059,0.04714045207910316,0.037712361663282616,0.2333333333333333,0.54,0.8466666666666667,E2,0.6999999999999998,3
15-2041.01,16242.0,Biostatisticians,Core,0.20333333333333328,0.13333333333333333,0.6633333333333334,0.047842333648024454,0.047140452079103175,0.04027681991198192,0.13333333333333333,0.465,0.7966666666666667,E2,0.7333333333333334,3
15-2051.00,21823.0,Data Scientists,nan,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
15-2051.00,21824.0,Data Scientists,nan,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
15-2051.00,21825.0,Data Scientists,nan,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2051.00,21826.0,Data Scientists,nan,0.07333333333333329,0.26666666666666666,0.66,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.26666666666666666,0.5966666666666667,0.9266666666666667,E2,0.8000000000000002,3
15-2051.00,21827.0,Data Scientists,nan,0.11666666666666665,0.3,0.5833333333333334,0.03299831645537225,0.0,0.03299831645537225,0.3,0.5916666666666667,0.8833333333333332,E2,0.7333333333333334,3
15-2051.00,21828.0,Data Scientists,nan,0.08999999999999997,0.10000000000000002,0.81,0.0,1.3877787807814457e-17,0.0,0.10000000000000002,0.505,0.91,E2,0.8000000000000002,3
15-2051.00,21829.0,Data Scientists,nan,0.09333333333333331,0.3,0.6066666666666666,0.03299831645537225,0.0,0.03299831645537225,0.3,0.6033333333333334,0.9066666666666666,E2,0.7666666666666666,3
15-2051.00,21830.0,Data Scientists,nan,0.12999999999999992,0.2333333333333333,0.6366666666666667,0.04242640687119284,0.04714045207910316,0.004714045207910373,0.2333333333333333,0.5516666666666666,0.8700000000000001,E2,0.7333333333333334,3
15-2051.00,21831.0,Data Scientists,nan,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2051.00,21832.0,Data Scientists,nan,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2051.00,21833.0,Data Scientists,nan,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2051.00,21834.0,Data Scientists,nan,0.09333333333333331,0.3,0.6066666666666666,0.03299831645537225,0.0,0.03299831645537225,0.3,0.6033333333333334,0.9066666666666666,E2,0.7666666666666666,3
15-2051.00,21835.0,Data Scientists,nan,0.11666666666666665,0.3,0.5833333333333334,0.03299831645537225,0.0,0.03299831645537225,0.3,0.5916666666666667,0.8833333333333332,E2,0.7333333333333334,3
15-2051.00,21836.0,Data Scientists,nan,0.06666666666666661,0.3333333333333333,0.6,0.004714045207910321,0.04714045207910319,0.04242640687119283,0.3333333333333333,0.6333333333333333,0.9333333333333332,E2,0.7666666666666666,3
15-2051.00,21837.0,Data Scientists,nan,0.07333333333333329,0.26666666666666666,0.66,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.26666666666666666,0.5966666666666667,0.9266666666666667,E2,0.8000000000000002,3
15-2051.00,21838.0,Data Scientists,nan,0.033333333333333305,0.6666666666666666,0.30000000000000004,0.004714045207910321,0.04714045207910316,0.04242640687119284,0.6666666666666666,0.8166666666666668,0.9666666666666667,E1,0.8333333333333334,3
15-2051.01,16150.0,Business Intelligence Analysts,Core,0.05999999999999994,0.4000000000000001,0.54,0.0,5.551115123125783e-17,0.0,0.4000000000000001,0.67,0.9400000000000001,E2,0.8000000000000002,3
15-2051.01,16149.0,Business Intelligence Analysts,Core,0.06333333333333328,0.3666666666666667,0.57,0.004714045207910321,0.04714045207910319,0.04242640687119284,0.3666666666666667,0.6516666666666667,0.9366666666666666,E2,0.8000000000000002,3
15-2051.01,16135.0,Business Intelligence Analysts,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2051.01,16144.0,Business Intelligence Analysts,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
15-2051.01,16140.0,Business Intelligence Analysts,Core,0.07666666666666662,0.2333333333333333,0.6900000000000001,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.2333333333333333,0.5783333333333334,0.9233333333333335,E2,0.8000000000000002,3
15-2051.01,16146.0,Business Intelligence Analysts,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
15-2051.01,16148.0,Business Intelligence Analysts,Core,0.07333333333333329,0.26666666666666666,0.66,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.26666666666666666,0.5966666666666667,0.9266666666666667,E2,0.8000000000000002,3
15-2051.01,16139.0,Business Intelligence Analysts,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
15-2051.01,16136.0,Business Intelligence Analysts,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.8000000000000002,3
15-2051.01,16143.0,Business Intelligence Analysts,Core,0.06666666666666661,0.3333333333333333,0.6,0.004714045207910321,0.04714045207910319,0.04242640687119283,0.3333333333333333,0.6333333333333333,0.9333333333333332,E2,0.8000000000000002,3
15-2051.01,16134.0,Business Intelligence Analysts,Core,0.06999999999999995,0.3,0.63,0.0,0.0,0.0,0.3,0.615,0.93,E2,0.8000000000000002,3
15-2051.01,16141.0,Business Intelligence Analysts,Core,0.07333333333333329,0.26666666666666666,0.66,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.26666666666666666,0.5966666666666667,0.9266666666666667,E2,0.8000000000000002,3
15-2051.01,16138.0,Business Intelligence Analysts,Core,0.15999999999999992,0.20000000000000004,0.6400000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.52,0.8400000000000002,E2,0.6999999999999998,3
15-2051.01,16137.0,Business Intelligence Analysts,Core,0.08666666666666663,0.3333333333333333,0.58,0.023570226039551605,0.04714045207910319,0.07071067811865477,0.3333333333333333,0.6233333333333334,0.9133333333333332,E2,0.7666666666666666,3
15-2051.01,16147.0,Business Intelligence Analysts,Core,0.07666666666666662,0.2333333333333333,0.6900000000000001,0.004714045207910321,0.04714045207910316,0.04242640687119289,0.2333333333333333,0.5783333333333334,0.9233333333333335,E2,0.8000000000000002,3
15-2051.01,16145.0,Business Intelligence Analysts,Core,0.07999999999999996,0.20000000000000004,0.7200000000000001,0.0,2.7755575615628914e-17,0.0,0.20000000000000004,0.56,0.9200000000000003,E2,0.7666666666666666,3
